GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,GAME_DATE_EST
42100403,1610612738,BOS,Boston,1630238,Malik Fitts,Malik,,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-08
42100402,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,34,8.0,19.0,0.421,6.0,9.0,0.667,6.0,8.0,0.75,1.0,5.0,6.0,3.0,1.0,0.0,4.0,2.0,28.0,-36.0,2022-06-05
42100402,1610612738,BOS,Boston,201143,Al Horford,Al,F,,28,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0,0.0,1.0,2.0,2.0,2.0,-15.0,2022-06-05
42100402,1610612738,BOS,Boston,1629057,Robert Williams III,Robert,C,,14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,-6.0,2022-06-05
42100402,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,G,,28,5.0,17.0,0.294,3.0,9.0,0.333,4.0,5.0,0.8,0.0,6.0,6.0,3.0,0.0,0.0,2.0,3.0,17.0,-10.0,2022-06-05
42100402,1610612738,BOS,Boston,203935,Marcus Smart,Marcus,G,,25,1.0,6.0,0.167,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,5.0,4.0,2.0,-12.0,2022-06-05
42100402,1610612738,BOS,Boston,1629684,Grant Williams,Grant,,,21,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,6.0,-13.0,2022-06-05
42100402,1610612738,BOS,Boston,1628401,Derrick White,Derrick,,,30,4.0,13.0,0.308,2.0,4.0,0.5,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,12.0,-17.0,2022-06-05
42100402,1610612738,BOS,Boston,1628464,Daniel Theis,Daniel,,,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,-7.0,2022-06-05
42100402,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,19,2.0,7.0,0.286,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,4.0,-7.0,2022-06-05
42100402,1610612738,BOS,Boston,1630174,Aaron Nesmith,Aaron,,,11,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,10.0,2022-06-05
42100402,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,6,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2022-06-05
42100402,1610612738,BOS,Boston,203917,Nik Stauskas,Nik,,,4,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2022-06-05
42100402,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,2022-06-05
42100402,1610612738,BOS,Boston,1630238,Malik Fitts,Malik,,,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2022-06-05
42100402,1610612744,GSW,Golden State,203952,Andrew Wiggins,Andrew,F,,30,4.0,12.0,0.333,2.0,3.0,0.667,1.0,2.0,0.5,3.0,3.0,6.0,2.0,0.0,0.0,2.0,2.0,11.0,19.0,2022-06-05
